Gene stable ID,Gene name,Mouse gene stable ID,Mouse gene name
ENSG00000062598,ELMO2,ENSMUSG00000017670,Elmo2
ENSG00000113569,NUP155,ENSMUSG00000022142,Nup155
ENSG00000205929,C21orf62,ENSMUSG00000039851,4932438H23Rik
ENSG00000134779,TPGS2,ENSMUSG00000024269,Tpgs2
ENSG00000165389,SPTSSA,ENSMUSG00000044408,Sptssa
ENSG00000170345,FOS,ENSMUSG00000021250,Fos
ENSG00000205726,ITSN1,ENSMUSG00000022957,Itsn1
ENSG00000038945,MSR1,ENSMUSG00000025044,Msr1
ENSG00000175985,PLEKHD1,ENSMUSG00000066438,Plekhd1
ENSG00000119681,LTBP2,ENSMUSG00000002020,Ltbp2
ENSG00000100150,DEPDC5,ENSMUSG00000037426,Depdc5
ENSG00000092964,DPYSL2,ENSMUSG00000022048,Dpysl2
ENSG00000183580,FBXL7,ENSMUSG00000043556,Fbxl7
ENSG00000166603,MC4R,ENSMUSG00000047259,Mc4r
ENSG00000166479,TMX3,ENSMUSG00000024614,Tmx3
ENSG00000164236,ANKRD33B,ENSMUSG00000022237,Ankrd33b
ENSG00000165898,ISCA2,ENSMUSG00000021241,Isca2
ENSG00000152582,SPEF2,ENSMUSG00000072663,Spef2
ENSG00000140044,JDP2,ENSMUSG00000034271,Jdp2
ENSG00000042317,SPATA7,ENSMUSG00000021007,Spata7
ENSG00000078902,TOLLIP,ENSMUSG00000025139,Tollip
ENSG00000198959,TGM2,ENSMUSG00000037820,Tgm2
ENSG00000147454,SLC25A37,ENSMUSG00000034248,Slc25a37
ENSG00000141452,RMC1,ENSMUSG00000024410,Rmc1
ENSG00000104626,ERI1,ENSMUSG00000031527,Eri1
ENSG00000042062,RIPOR3,ENSMUSG00000074577,Ripor3
ENSG00000177669,MBOAT4,ENSMUSG00000071113,Mboat4
ENSG00000117983,MUC5B,ENSMUSG00000066108,Muc5b
ENSG00000147459,DOCK5,ENSMUSG00000044447,Dock5
ENSG00000158480,SPATA2,ENSMUSG00000047030,Spata2
ENSG00000101447,FAM83D,ENSMUSG00000027654,Fam83d
ENSG00000197496,SLC2A10,ENSMUSG00000027661,Slc2a10
ENSG00000158445,KCNB1,ENSMUSG00000050556,Kcnb1
ENSG00000124249,KCNK15,ENSMUSG00000035238,Kcnk15
ENSG00000149654,CDH22,ENSMUSG00000053166,Cdh22
ENSG00000101542,CDH20,ENSMUSG00000050840,Cdh20
ENSG00000174672,BRSK2,ENSMUSG00000053046,Brsk2
ENSG00000164327,RICTOR,ENSMUSG00000050310,Rictor
ENSG00000124226,RNF114,ENSMUSG00000006418,Rnf114
ENSG00000104660,LEPROTL1,ENSMUSG00000031513,Leprotl1
ENSG00000175354,PTPN2,ENSMUSG00000024539,Ptpn2
ENSG00000080189,SLC35C2,ENSMUSG00000017664,Slc35c2
ENSG00000198718,TOGARAM1,ENSMUSG00000035614,Togaram1
ENSG00000120907,ADRA1A,ENSMUSG00000045875,Adra1a
ENSG00000183943,PRKX,ENSMUSG00000035725,Prkx
ENSG00000133878,DUSP26,ENSMUSG00000039661,Dusp26
ENSG00000167034,NKX3-1,ENSMUSG00000022061,Nkx3-1
ENSG00000147416,ATP6V1B2,ENSMUSG00000006273,Atp6v1b2
ENSG00000053770,AP5M1,ENSMUSG00000036291,Ap5m1
ENSG00000165548,TMEM63C,ENSMUSG00000034145,Tmem63c
ENSG00000104756,KCTD9,ENSMUSG00000034327,Kctd9
ENSG00000125363,AMELX,ENSMUSG00000031354,Amelx
ENSG00000196433,ASMT,ENSMUSG00000093806,Asmt
ENSG00000151812,SLC35F4,ENSMUSG00000021852,Slc35f4
ENSG00000134013,LOXL2,ENSMUSG00000034205,Loxl2
ENSG00000088298,EDEM2,ENSMUSG00000038312,Edem2
ENSG00000125378,BMP4,ENSMUSG00000021835,Bmp4
ENSG00000081913,PHLPP1,ENSMUSG00000044340,Phlpp1
ENSG00000061337,LZTS1,ENSMUSG00000036306,Lzts1
ENSG00000184661,CDCA2,ENSMUSG00000048922,Cdca2
ENSG00000124151,NCOA3,ENSMUSG00000027678,Ncoa3
ENSG00000071991,CDH19,ENSMUSG00000047216,Cdh19
ENSG00000146950,SHROOM2,ENSMUSG00000045180,Shroom2
ENSG00000221996,OR52B4,ENSMUSG00000073979,Or52b4
ENSG00000053918,KCNQ1,ENSMUSG00000009545,Kcnq1
ENSG00000182836,PLCXD3,ENSMUSG00000049148,Plcxd3
ENSG00000100650,SRSF5,ENSMUSG00000021134,Srsf5
ENSG00000104219,ZDHHC2,ENSMUSG00000039470,Zdhhc2
ENSG00000250305,TRMT9B,ENSMUSG00000039620,Trmt9b
ENSG00000168300,PCMTD1,ENSMUSG00000051285,Pcmtd1
ENSG00000132109,TRIM21,ENSMUSG00000030966,Trim21
ENSG00000141428,C18orf21,ENSMUSG00000024273,2700062C07Rik
ENSG00000033170,FUT8,ENSMUSG00000021065,Fut8
ENSG00000104765,BNIP3L,ENSMUSG00000022051,Bnip3l
ENSG00000056097,ZFR,ENSMUSG00000022201,Zfr
ENSG00000205755,CRLF2,ENSMUSG00000033467,Crlf2
ENSG00000134504,KCTD1,ENSMUSG00000036225,Kctd1
ENSG00000151240,DIP2C,ENSMUSG00000048264,Dip2c
ENSG00000110328,GALNT18,ENSMUSG00000038296,Galnt18
ENSG00000177138,FAM9B,ENSMUSG00000067764,Xlr5c
ENSG00000177138,FAM9B,ENSMUSG00000072479,Xlr5b
ENSG00000177138,FAM9B,ENSMUSG00000079577,Gm14692
ENSG00000177138,FAM9B,ENSMUSG00000079578,Gm1140
ENSG00000177138,FAM9B,ENSMUSG00000058328,Xlr5a
ENSG00000124089,MC3R,ENSMUSG00000038537,Mc3r
ENSG00000141424,SLC39A6,ENSMUSG00000024270,Slc39a6
ENSG00000101425,BPI,ENSMUSG00000052922,Bpi
ENSG00000004961,HCCS,ENSMUSG00000031352,Hccs
ENSG00000197892,KIF13B,ENSMUSG00000060012,Kif13b
ENSG00000175868,CALCB,ENSMUSG00000030666,Calcb
ENSG00000177054,ZDHHC13,ENSMUSG00000030471,Zdhhc13
ENSG00000198081,ZBTB14,ENSMUSG00000049672,Zbtb14
ENSG00000124126,PREX1,ENSMUSG00000039621,Prex1
ENSG00000166573,GALR1,ENSMUSG00000024553,Galr1
ENSG00000178462,TUBAL3,ENSMUSG00000021216,Tubal3
ENSG00000177058,SLC38A9,ENSMUSG00000047789,Slc38a9
ENSG00000198795,ZNF521,ENSMUSG00000024420,Zfp521
ENSG00000183304,FAM9A,ENSMUSG00000067764,Xlr5c
ENSG00000183304,FAM9A,ENSMUSG00000072479,Xlr5b
ENSG00000183304,FAM9A,ENSMUSG00000079577,Gm14692
ENSG00000183304,FAM9A,ENSMUSG00000079578,Gm1140
ENSG00000183304,FAM9A,ENSMUSG00000058328,Xlr5a
ENSG00000185736,ADARB2,ENSMUSG00000052551,Adarb2
ENSG00000197930,ERO1A,ENSMUSG00000021831,Ero1a
ENSG00000104613,INTS10,ENSMUSG00000031864,Ints10
ENSG00000154059,IMPACT,ENSMUSG00000024423,Impact
ENSG00000134463,ECHDC3,ENSMUSG00000039063,Echdc3
ENSG00000215182,MUC5AC,ENSMUSG00000037974,Muc5ac
ENSG00000101955,SRPX,ENSMUSG00000090084,Srpx
ENSG00000151465,CDC123,ENSMUSG00000039128,Cdc123
ENSG00000126010,GRPR,ENSMUSG00000031364,Grpr
ENSG00000170748,RBMXL2,ENSMUSG00000073894,Rbmxl2
ENSG00000141668,CBLN2,ENSMUSG00000024647,Cbln2
ENSG00000164822,DEFA6,ENSMUSG00000064213,Defa24
ENSG00000164822,DEFA6,ENSMUSG00000074439,Defa5
ENSG00000164822,DEFA6,ENSMUSG00000082211,Defa27
ENSG00000164822,DEFA6,ENSMUSG00000074443,Defa22
ENSG00000164822,DEFA6,ENSMUSG00000060070,Defa26
ENSG00000164822,DEFA6,ENSMUSG00000060208,Defa17
ENSG00000164822,DEFA6,ENSMUSG00000079114,Defa42
ENSG00000164822,DEFA6,ENSMUSG00000074444,Defa30
ENSG00000164822,DEFA6,ENSMUSG00000094818,Defa32
ENSG00000164822,DEFA6,ENSMUSG00000074442,Defa31
ENSG00000164822,DEFA6,ENSMUSG00000074440,Defa3
ENSG00000164822,DEFA6,ENSMUSG00000094362,Defa33
ENSG00000164822,DEFA6,ENSMUSG00000074447,Defa21
ENSG00000164822,DEFA6,ENSMUSG00000058618,Defa39
ENSG00000164822,DEFA6,ENSMUSG00000074441,Defa40
ENSG00000164822,DEFA6,ENSMUSG00000061845,Defa35
ENSG00000164822,DEFA6,ENSMUSG00000074437,Defa29
ENSG00000164822,DEFA6,ENSMUSG00000074434,Defa28
ENSG00000164822,DEFA6,ENSMUSG00000079113,Defa43
ENSG00000164822,DEFA6,ENSMUSG00000095066,Defa20
ENSG00000164822,DEFA6,ENSMUSG00000079116,Defa41
ENSG00000164822,DEFA6,ENSMUSG00000094687,Defa25
ENSG00000164822,DEFA6,ENSMUSG00000063206,Defa34
ENSG00000164822,DEFA6,ENSMUSG00000065956,Defa37
ENSG00000164822,DEFA6,ENSMUSG00000096295,Defa2
ENSG00000164822,DEFA6,ENSMUSG00000079120,AY761185
ENSG00000164822,DEFA6,ENSMUSG00000061958,Defa38
ENSG00000164822,DEFA6,ENSMUSG00000074446,Defa23
ENSG00000164822,DEFA6,ENSMUSG00000094662,Defa36
ENSG00000177324,BEND2,ENSMUSG00000108981,Bend2
ENSG00000134343,ANO3,ENSMUSG00000074968,Ano3
ENSG00000104671,DCTN6,ENSMUSG00000031516,Dctn6
ENSG00000124212,PTGIS,ENSMUSG00000017969,Ptgis
ENSG00000147027,TMEM47,ENSMUSG00000025666,Tmem47
ENSG00000139977,NAA30,ENSMUSG00000036282,Naa30
ENSG00000185915,KLHL34,ENSMUSG00000047485,Klhl34
ENSG00000176435,CLEC14A,ENSMUSG00000045930,Clec14a
ENSG00000221914,PPP2R2A,ENSMUSG00000022052,Ppp2r2a
ENSG00000182732,RGS6,ENSMUSG00000021219,Rgs6
ENSG00000182621,PLCB1,ENSMUSG00000051177,Plcb1
ENSG00000178473,UCN3,ENSMUSG00000044988,Ucn3
ENSG00000067082,KLF6,ENSMUSG00000000078,Klf6
ENSG00000091482,SMPX,ENSMUSG00000041476,Smpx
ENSG00000040731,CDH10,ENSMUSG00000022321,Cdh10
ENSG00000149970,CNKSR2,ENSMUSG00000025658,Cnksr2
ENSG00000165629,ATP5F1C,ENSMUSG00000025781,Atp5c1
ENSG00000129170,CSRP3,ENSMUSG00000030470,Csrp3
ENSG00000164294,GPX8,ENSMUSG00000021760,Gpx8
ENSG00000197971,MBP,ENSMUSG00000041607,Mbp
ENSG00000016082,ISL1,ENSMUSG00000042258,Isl1
ENSG00000170743,SYT9,ENSMUSG00000062542,Syt9
ENSG00000154122,ANKH,ENSMUSG00000022265,Ank
ENSG00000065665,SEC61A2,ENSMUSG00000025816,Sec61a2
ENSG00000254598,CSNK2A3,ENSMUSG00000074698,Csnk2a1
ENSG00000113593,PPWD1,ENSMUSG00000021713,Ppwd1
ENSG00000183161,FANCF,ENSMUSG00000092118,Fancf
ENSG00000159261,CLDN14,ENSMUSG00000047109,Cldn14
ENSG00000197217,ENTPD4,ENSMUSG00000095463,Entpd4
ENSG00000197217,ENTPD4,ENSMUSG00000022066,Entpd4b
ENSG00000167333,TRIM68,ENSMUSG00000073968,Trim68
ENSG00000157542,KCNJ6,ENSMUSG00000043301,Kcnj6
ENSG00000241837,ATP5PO,ENSMUSG00000022956,Atp5o
ENSG00000152219,ARL14EP,ENSMUSG00000027122,Arl14ep
ENSG00000129158,SERGEF,ENSMUSG00000030839,Sergef
ENSG00000164808,SPIDR,ENSMUSG00000041974,Spidr
ENSG00000154645,CHODL,ENSMUSG00000022860,Chodl
ENSG00000151876,FBXO4,ENSMUSG00000022184,Fbxo4
ENSG00000151655,ITIH2,ENSMUSG00000037254,Itih2
ENSG00000113389,NPR3,ENSMUSG00000022206,Npr3
ENSG00000160307,S100B,ENSMUSG00000033208,S100b
ENSG00000156273,BACH1,ENSMUSG00000025612,Bach1
ENSG00000101493,ZNF516,ENSMUSG00000058881,Zfp516
ENSG00000154080,CHST9,ENSMUSG00000047161,Chst9
ENSG00000186812,ZNF397,ENSMUSG00000024276,Zfp397
ENSG00000169271,HSPB3,ENSMUSG00000051456,Hspb3
ENSG00000121691,CAT,ENSMUSG00000027187,Cat
ENSG00000157557,ETS2,ENSMUSG00000022895,Ets2
ENSG00000134363,FST,ENSMUSG00000021765,Fst
ENSG00000165609,NUDT5,ENSMUSG00000025817,Nudt5
ENSG00000198355,PIM3,ENSMUSG00000035828,Pim3
ENSG00000112996,MRPS30,ENSMUSG00000021731,Mrps30
ENSG00000134490,TMEM241,ENSMUSG00000049411,Tmem241
ENSG00000093000,NUP50,ENSMUSG00000072878,1700123L14Rik
ENSG00000093000,NUP50,ENSMUSG00000016619,Nup50
ENSG00000112964,GHR,ENSMUSG00000055737,Ghr
ENSG00000149100,EIF3M,ENSMUSG00000027170,Eif3m
ENSG00000054803,CBLN4,ENSMUSG00000067578,Cbln4
ENSG00000151468,CCDC3,ENSMUSG00000026676,Ccdc3
ENSG00000054793,ATP9A,ENSMUSG00000027546,Atp9a
ENSG00000157551,KCNJ15,ENSMUSG00000062609,Kcnj15
ENSG00000151657,KIN,ENSMUSG00000037262,Kin
ENSG00000171044,XKR6,ENSMUSG00000035067,Xkr6
ENSG00000166478,ZNF143,ENSMUSG00000061079,Zfp143
ENSG00000205593,DENND6B,ENSMUSG00000015377,Dennd6b
ENSG00000147437,GNRH1,ENSMUSG00000015812,Gnrh1
ENSG00000125970,RALY,ENSMUSG00000027593,Raly
ENSG00000151461,UPF2,ENSMUSG00000043241,Upf2
ENSG00000205758,CRYZL1,ENSMUSG00000058240,Cryzl1
ENSG00000130638,ATXN10,ENSMUSG00000016541,Atxn10
ENSG00000070778,PTPN21,ENSMUSG00000021009,Ptpn21
ENSG00000183379,SYNDIG1L,ENSMUSG00000071234,Syndig1l
ENSG00000100422,CERK,ENSMUSG00000035891,Cerk
ENSG00000134759,ELP2,ENSMUSG00000024271,Elp2
ENSG00000113100,CDH9,ENSMUSG00000025370,Cdh9
ENSG00000100523,DDHD1,ENSMUSG00000037697,Ddhd1
ENSG00000176244,ACBD7,ENSMUSG00000026644,Acbd7
ENSG00000152464,RPP38,ENSMUSG00000049950,Rpp38
ENSG00000089101,CFAP61,ENSMUSG00000037143,Cfap61
ENSG00000123243,ITIH5,ENSMUSG00000025780,Itih5
ENSG00000100239,PPP6R2,ENSMUSG00000036561,Ppp6r2
ENSG00000151388,ADAMTS12,ENSMUSG00000047497,Adamts12
ENSG00000156239,N6AMT1,ENSMUSG00000044442,N6amt1
ENSG00000036473,OTC,ENSMUSG00000031173,Otc
ENSG00000147041,SYTL5,ENSMUSG00000054453,Sytl5
ENSG00000234602,MCIDAS,ENSMUSG00000074651,Mcidas
ENSG00000154736,ADAMTS5,ENSMUSG00000022894,Adamts5
ENSG00000260314,MRC1,ENSMUSG00000026712,Mrc1
ENSG00000168575,SLC20A2,ENSMUSG00000037656,Slc20a2
ENSG00000252462,RNU6-113P,ENSMUSG00000089039,Gm22165
ENSG00000252462,RNU6-113P,ENSMUSG00000088405,Gm25886
ENSG00000252462,RNU6-113P,ENSMUSG00000088761,Gm24392
ENSG00000252462,RNU6-113P,ENSMUSG00000089005,Gm23856
ENSG00000252462,RNU6-113P,ENSMUSG00000089563,Gm24667
ENSG00000223078,RNU2-55P,ENSMUSG00000089562,Gm24666
ENSG00000212609,RNU1-139P,ENSMUSG00000088332,Gm22847
ENSG00000212609,RNU1-139P,ENSMUSG00000065215,Gm26263
ENSG00000283904,MIR155,ENSMUSG00000065397,Mir155
ENSG00000214943,GPR33,ENSMUSG00000035148,Gpr33
ENSG00000283300,U6,ENSMUSG00000088708,Gm25558
ENSG00000224960,PPP4R3C,ENSMUSG00000079513,4932429P05Rik
ENSG00000224960,PPP4R3C,ENSMUSG00000035387,4930415L06Rik
ENSG00000272015,SNORA62,ENSMUSG00002075875,Gm54861
ENSG00000200792,SNORA80A,ENSMUSG00002075696,Gm56132
ENSG00000200792,SNORA80A,ENSMUSG00002076404,Gm56318
ENSG00000139921,TMX1,ENSMUSG00000021072,Tmx1
ENSG00000157617,C2CD2,ENSMUSG00000045975,C2cd2
ENSG00000173698,ADGRG2,ENSMUSG00000031298,Adgrg2
ENSG00000145526,CDH18,ENSMUSG00000040420,Cdh18
ENSG00000124216,SNAI1,ENSMUSG00000042821,Snai1
ENSG00000104611,SH2D4A,ENSMUSG00000053886,Sh2d4a
ENSG00000109851,DBX1,ENSMUSG00000030507,Dbx1
ENSG00000129151,BBOX1,ENSMUSG00000041660,Bbox1
ENSG00000198894,CIPC,ENSMUSG00000034157,Cipc
ENSG00000107611,CUBN,ENSMUSG00000026726,Cubn
ENSG00000101194,SLC17A9,ENSMUSG00000023393,Slc17a9
ENSG00000173276,ZBTB21,ENSMUSG00000046962,Zbtb21
ENSG00000206579,XKR4,ENSMUSG00000051951,Xkr4
ENSG00000087302,RTRAF,ENSMUSG00000021807,Rtraf
ENSG00000187398,LUZP2,ENSMUSG00000063297,Luzp2
ENSG00000039560,RAI14,ENSMUSG00000022246,Rai14
ENSG00000183638,RP1L1,ENSMUSG00000046049,Rp1l1
ENSG00000159228,CBR1,ENSMUSG00000082815,Gm5678
ENSG00000159228,CBR1,ENSMUSG00000051483,Cbr1
ENSG00000132825,PPP1R3D,ENSMUSG00000049999,Ppp1r3d
ENSG00000240694,PNMA2,ENSMUSG00000046204,Pnma2
ENSG00000101132,PFDN4,ENSMUSG00000052033,Pfdn4
ENSG00000179431,FJX1,ENSMUSG00000075012,Fjx1
ENSG00000159231,CBR3,ENSMUSG00000022947,Cbr3
ENSG00000101182,PSMA7,ENSMUSG00000027566,Psma7
ENSG00000183530,PRR14L,ENSMUSG00000054280,Prr14l
ENSG00000258817,OR4C13,ENSMUSG00000049149,Or4c10
ENSG00000159216,RUNX1,ENSMUSG00000022952,Runx1
ENSG00000254087,LYN,ENSMUSG00000042228,Lyn
ENSG00000151320,AKAP6,ENSMUSG00000061603,Akap6
ENSG00000184937,WT1,ENSMUSG00000016458,Wt1
ENSG00000107614,TRDMT1,ENSMUSG00000026723,Trdmt1
ENSG00000188636,RTL6,ENSMUSG00000055745,Rtl6
ENSG00000124215,CDH26,ENSMUSG00000039155,Cdh26
ENSG00000133477,FAM83F,ENSMUSG00000022408,Fam83f
ENSG00000100362,PVALB,ENSMUSG00000005716,Pvalb
ENSG00000166979,EVA1C,ENSMUSG00000039903,Eva1c
ENSG00000182858,ALG12,ENSMUSG00000035845,Alg12
ENSG00000147481,SNTG1,ENSMUSG00000025909,Sntg1
ENSG00000197586,ENTPD6,ENSMUSG00000033068,Entpd6
ENSG00000139874,SSTR1,ENSMUSG00000035431,Sstr1
ENSG00000150637,CD226,ENSMUSG00000034028,Cd226
ENSG00000100629,CEP128,ENSMUSG00000061533,Cep128
ENSG00000100321,SYNGR1,ENSMUSG00000022415,Syngr1
ENSG00000165985,C1QL3,ENSMUSG00000049630,C1ql3
ENSG00000252045,,ENSMUSG00000064936,Gm23722
ENSG00000159079,CFAP298,ENSMUSG00000022972,Cfap298
ENSG00000260811,OR4C45,ENSMUSG00000061295,Or4c126
ENSG00000260811,OR4C45,ENSMUSG00000059112,Or4c52
ENSG00000260811,OR4C45,ENSMUSG00000051313,Or4c127
ENSG00000101695,RNF125,ENSMUSG00000033107,Rnf125
ENSG00000148481,MINDY3,ENSMUSG00000026767,Mindy3
ENSG00000221954,OR4C12,ENSMUSG00000045148,Or4c12b
ENSG00000221954,OR4C12,ENSMUSG00000068806,Or4c12
ENSG00000133818,RRAS2,ENSMUSG00000055723,Rras2
ENSG00000100095,SEZ6L,ENSMUSG00000058153,Sez6l
ENSG00000197563,PIGN,ENSMUSG00000056536,Pign
ENSG00000139971,ARMH4,ENSMUSG00000036242,Armh4
ENSG00000165309,ARMC3,ENSMUSG00000037683,Armc3
ENSG00000070367,EXOC5,ENSMUSG00000061244,Exoc5
ENSG00000262655,SPON1,ENSMUSG00000038156,Spon1
ENSG00000242220,TCP10L,ENSMUSG00000071322,Tcp10a
ENSG00000242220,TCP10L,ENSMUSG00000052469,Tcp10c
ENSG00000242220,TCP10L,ENSMUSG00000055602,Tcp10b
ENSG00000133872,SARAF,ENSMUSG00000031532,Saraf
ENSG00000154640,BTG3,ENSMUSG00000022863,Btg3
ENSG00000172817,CYP7B1,ENSMUSG00000039519,Cyp7b1
ENSG00000184900,SUMO3,ENSMUSG00000020265,Sumo3
ENSG00000119720,NRDE2,ENSMUSG00000021179,Nrde2
ENSG00000178538,CA8,ENSMUSG00000041261,Car8
ENSG00000154719,MRPL39,ENSMUSG00000022889,Mrpl39
ENSG00000150867,PIP4K2A,ENSMUSG00000026737,Pip4k2a
ENSG00000133874,RNF122,ENSMUSG00000039328,Rnf122
ENSG00000205476,CCDC85C,ENSMUSG00000084883,Ccdc85c
ENSG00000155307,SAMSN1,ENSMUSG00000022876,Samsn1
ENSG00000179133,C10orf67,ENSMUSG00000026734,4921504E06Rik
ENSG00000080823,MOK,ENSMUSG00000056458,Mok
ENSG00000115705,TPO,ENSMUSG00000020673,Tpo
ENSG00000130701,RBBP8NL,ENSMUSG00000038980,Rbbp8nl
ENSG00000141934,PLPP2,ENSMUSG00000052151,Plpp2
ENSG00000165061,ZMAT4,ENSMUSG00000037492,Zmat4
ENSG00000205670,SMIM11,ENSMUSG00000051989,Smim11
ENSG00000100360,IFT27,ENSMUSG00000016637,Ift27
ENSG00000101439,CST3,ENSMUSG00000027447,Cst3
ENSG00000101439,CST3,ENSMUSG00000033156,Cst10
ENSG00000204740,MALRD1,ENSMUSG00000075520,Malrd1
ENSG00000159263,SIM2,ENSMUSG00000062713,Sim2
ENSG00000121005,CRISPLD1,ENSMUSG00000025776,Crispld1
ENSG00000148488,ST8SIA6,ENSMUSG00000003418,St8sia6
ENSG00000154162,CDH12,ENSMUSG00000040452,Cdh12
ENSG00000101193,GID8,ENSMUSG00000027573,Gid8
ENSG00000099812,MISP,ENSMUSG00000035852,Misp
ENSG00000136750,GAD2,ENSMUSG00000026787,Gad2
ENSG00000100311,PDGFB,ENSMUSG00000000489,Pdgfb
ENSG00000183145,RIPPLY3,ENSMUSG00000022941,Ripply3
ENSG00000124225,PMEPA1,ENSMUSG00000038400,Pmepa1
ENSG00000160208,RRP1B,ENSMUSG00000058392,Rrp1b
ENSG00000070193,FGF10,ENSMUSG00000021732,Fgf10
ENSG00000152932,RAB3C,ENSMUSG00000021700,Rab3c
ENSG00000160209,PDXK,ENSMUSG00000032788,Pdxk
ENSG00000186732,MPPED1,ENSMUSG00000041708,Mpped1
ENSG00000101365,IDH3B,ENSMUSG00000027406,Idh3b
ENSG00000205030,OR5L2,ENSMUSG00000075144,Or5l13
ENSG00000205030,OR5L2,ENSMUSG00000075143,Or5l14
ENSG00000138964,PARVG,ENSMUSG00000022439,Parvg
ENSG00000086205,FOLH1,ENSMUSG00000001773,Folh1
ENSG00000172244,C5orf34,ENSMUSG00000062822,4833420G17Rik
ENSG00000104679,R3HCC1,ENSMUSG00000034194,R3hcc1
ENSG00000064687,ABCA7,ENSMUSG00000035722,Abca7
ENSG00000213231,TCL1B,ENSMUSG00000060863,Tcl1b2
ENSG00000213231,TCL1B,ENSMUSG00000066359,Tcl1b1
ENSG00000213231,TCL1B,ENSMUSG00000068940,Tcl1b3
ENSG00000213231,TCL1B,ENSMUSG00000079007,Tcl1b4
ENSG00000213231,TCL1B,ENSMUSG00000000701,Tcl1b5
ENSG00000196663,TECPR2,ENSMUSG00000021275,Tecpr2
ENSG00000170571,EMB,ENSMUSG00000021728,Emb
ENSG00000150051,MKX,ENSMUSG00000061013,Mkx
ENSG00000131831,RAI2,ENSMUSG00000043518,Rai2
ENSG00000263761,GDF2,ENSMUSG00000072625,Gdf2
ENSG00000169126,ODAD2,ENSMUSG00000061802,Odad2
ENSG00000164181,ELOVL7,ENSMUSG00000021696,Elovl7
ENSG00000047230,CTPS2,ENSMUSG00000031360,Ctps2
ENSG00000164751,PEX2,ENSMUSG00000040374,Pex2
ENSG00000124164,VAPB,ENSMUSG00000054455,Vapb
ENSG00000100290,BIK,ENSMUSG00000016758,Bik
ENSG00000100271,TTLL1,ENSMUSG00000022442,Ttll1
ENSG00000213949,ITGA1,ENSMUSG00000042284,Itga1
ENSG00000100764,PSMC1,ENSMUSG00000021178,Psmc1
ENSG00000160213,CSTB,ENSMUSG00000005054,Cstb
ENSG00000116017,ARID3A,ENSMUSG00000019564,Arid3a
ENSG00000182463,TSHZ2,ENSMUSG00000047907,Tshz2
ENSG00000160214,RRP1,ENSMUSG00000061032,Rrp1
ENSG00000091656,ZFHX4,ENSMUSG00000025255,Zfhx4
ENSG00000132821,VSTM2L,ENSMUSG00000037843,Vstm2l
ENSG00000171853,TRAPPC12,ENSMUSG00000020628,Trappc12
ENSG00000125977,EIF2S2,ENSMUSG00000074656,Eif2s2
ENSG00000125384,PTGER2,ENSMUSG00000037759,Ptger2
ENSG00000064932,SBNO2,ENSMUSG00000035673,Sbno2
ENSG00000169906,S100G,ENSMUSG00000040808,S100g
ENSG00000077943,ITGA8,ENSMUSG00000026768,Itga8
ENSG00000177182,CLVS1,ENSMUSG00000041216,Clvs1
ENSG00000187516,H2AP,ENSMUSG00000040456,H2ap
ENSG00000203883,SOX18,ENSMUSG00000046470,Sox18
ENSG00000102218,RP2,ENSMUSG00000060090,Rp2
ENSG00000154930,ACSS1,ENSMUSG00000027452,Acss1
ENSG00000130943,PKDREJ,ENSMUSG00000052496,Pkdrej
ENSG00000012174,MBTPS2,ENSMUSG00000046873,Mbtps2
ENSG00000100124,ANKRD54,ENSMUSG00000033055,Ankrd54
ENSG00000171060,C8orf74,ENSMUSG00000021961,4930578I06Rik
ENSG00000066739,ATG2B,ENSMUSG00000041341,Atg2b
ENSG00000160216,AGPAT3,ENSMUSG00000001211,Agpat3
ENSG00000182551,ADI1,ENSMUSG00000020629,Adi1
ENSG00000104442,ARMC1,ENSMUSG00000027599,Armc1
ENSG00000035499,DEPDC1B,ENSMUSG00000021697,Depdc1b
ENSG00000148482,SLC39A12,ENSMUSG00000036949,Slc39a12
ENSG00000102098,SCML2,ENSMUSG00000000037,Scml2
ENSG00000275249,,ENSMUSG00000045306,Or4m1
ENSG00000274792,,ENSMUSG00000090874,Or4n4b
ENSG00000274792,,ENSMUSG00000091873,Or4n4
ENSG00000100784,RPS6KA5,ENSMUSG00000021180,Rps6ka5
ENSG00000183186,C2CD4C,ENSMUSG00000045912,C2cd4c
ENSG00000205922,ONECUT3,ENSMUSG00000045518,Onecut3
ENSG00000116032,GRIN3B,ENSMUSG00000035745,Grin3b
ENSG00000101134,DOK5,ENSMUSG00000027560,Dok5
ENSG00000158526,TSR2,ENSMUSG00000025264,Tsr2
ENSG00000198168,SVIP,ENSMUSG00000074093,Svip
ENSG00000100300,TSPO,ENSMUSG00000041736,Tspo
ENSG00000183690,EFHC2,ENSMUSG00000025038,Efhc2
ENSG00000172554,SNTG2,ENSMUSG00000020672,Sntg2
ENSG00000170946,DNAJC24,ENSMUSG00000027166,Dnajc24
ENSG00000049860,HEXB,ENSMUSG00000021665,Hexb
ENSG00000221947,XKR9,ENSMUSG00000067813,Xkr9
ENSG00000064666,CNN2,ENSMUSG00000004665,Cnn2
ENSG00000172671,ZFAND4,ENSMUSG00000042213,Zfand4
ENSG00000158470,B4GALT5,ENSMUSG00000017929,B4galt5
ENSG00000180182,MED14,ENSMUSG00000064127,Med14
ENSG00000186113,OR5D14,ENSMUSG00000075137,Or5d36
ENSG00000186113,OR5D14,ENSMUSG00000075139,Or5d14
